EDGE-1,imagenet_image_classification,raspi-1,abacus,1.9062917232513428,0.9999889135360718,0.5133767563951375,1.0,0.026753512790274908,0.849,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:40.195,1,abacus
EDGE-1,imagenet_image_classification,raspi-1,abaya,1.6603026390075684,0.9994307160377502,0.5150574957918175,1.0,0.03011499158363506,0.849,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:42.145,1,abaya
EDGE-1,imagenet_image_classification,raspi-1,crutch,1.8329055309295654,0.4877606928348541,0.30110318284435056,0.5738361092174754,0.028370256471225763,0.85,0.052,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:43.998,0,academic_gown
EDGE-1,imagenet_image_classification,raspi-1,accordion,1.695716381072998,0.9436543583869934,0.514743031487483,1.0,0.02948606297496608,0.851,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:45.949,1,accordion
EDGE-1,imagenet_image_classification,raspi-1,acorn,1.8110778331756592,0.999716579914093,0.5138039346195097,1.0,0.027607869239019298,0.849,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:47.757,1,acorn
EDGE-1,imagenet_image_classification,raspi-1,acorn_squash,1.807058334350586,0.987294614315033,0.5138346391617648,1.0,0.027669278323529507,0.849,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:49.729,1,acorn_squash
EDGE-1,imagenet_image_classification,raspi-1,acoustic_guitar,1.7176792621612549,0.9130421876907349,0.5142634312119325,1.0,0.028526862423864967,0.852,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:51.626,1,acoustic_guitar
EDGE-1,imagenet_image_classification,raspi-1,admiral,1.7679133415222168,0.9669458270072937,0.5141409646122554,1.0,0.028281929224510956,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:53.512,1,admiral
EDGE-1,imagenet_image_classification,raspi-1,affenpinscher,1.7025907039642334,0.9979884624481201,0.5138024951888224,1.0,0.027604990377644714,0.85,0.047,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:55.410,1,affenpinscher
EDGE-1,imagenet_image_classification,raspi-1,afghan_hound,1.7845220565795898,0.9997833371162415,0.5145697274539909,1.0,0.02913945490798185,0.849,0.052,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:57.289,1,afghan_hound
EDGE-1,imagenet_image_classification,raspi-1,african_chameleon,1.8426120281219482,0.9859079718589783,0.513296342163234,1.0,0.02659268432646803,0.852,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:41:59.240,1,african_chameleon
EDGE-1,imagenet_image_classification,raspi-1,african_crocodile,1.7843866348266602,0.9684805870056152,0.5142906248580355,1.0,0.028581249716070792,0.85,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:01.207,1,african_crocodile
EDGE-1,imagenet_image_classification,raspi-1,african_elephant,1.7295284271240234,0.35945627093315125,0.2258596279998618,0.42338783384352324,0.02833142215620041,0.849,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:03.134,1,african_elephant
EDGE-1,imagenet_image_classification,raspi-1,african_grey,1.6805698871612549,0.9997439980506897,0.5148759061976463,1.0,0.029751812395292773,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:04.980,1,african_grey
EDGE-1,imagenet_image_classification,raspi-1,african_hunting_dog,1.9763286113739014,0.9986667633056641,0.5123967238337799,1.0,0.024793447667559823,0.848,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:06.835,1,african_hunting_dog
EDGE-1,imagenet_image_classification,raspi-1,agama,1.7473065853118896,0.9981694221496582,0.5143077352367087,1.0,0.02861547047341731,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:09.028,1,agama
EDGE-1,imagenet_image_classification,raspi-1,agaric,1.7482872009277344,0.9411025643348694,0.5145857042175155,1.0,0.029171408435030972,0.851,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:10.939,1,agaric
EDGE-1,imagenet_image_classification,raspi-1,aircraft_carrier,1.8193550109863281,0.9475055932998657,0.5140159561196227,1.0,0.02803191223924534,0.85,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:12.856,1,aircraft_carrier
EDGE-1,imagenet_image_classification,raspi-1,airedale,1.6907970905303955,0.9779002070426941,0.5144902070965325,1.0,0.028980414193064952,0.851,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:14.825,1,airedale
EDGE-1,imagenet_image_classification,raspi-1,airliner,1.87388014793396,0.8974285125732422,0.5130744754551204,1.0,0.026148950910240863,0.851,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:16.644,1,airliner
EDGE-1,imagenet_image_classification,raspi-1,airship,1.7377641201019287,0.9997897744178772,0.5143863023242381,1.0,0.028772604648476256,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:18.678,1,airship
EDGE-1,imagenet_image_classification,raspi-1,vulture,1.792133092880249,0.4036409258842468,0.25138636371164413,0.4754310081086535,0.027341719314634742,0.849,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:20.534,0,albatross
EDGE-1,imagenet_image_classification,raspi-1,alligator_lizard,1.8264517784118652,0.7981064319610596,0.4828841944183053,0.9378453959589419,0.027922992877668786,0.851,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:22.491,1,alligator_lizard
EDGE-1,imagenet_image_classification,raspi-1,alp,1.8083419799804688,0.8033758401870728,0.48695546661962,0.9462612958622766,0.02764963737696342,0.849,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:24.416,1,alp
EDGE-1,imagenet_image_classification,raspi-1,hamper,1.8061888217926025,0.29645588994026184,0.1882271168705356,0.3487716352238375,0.02768259851723371,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-27 18:42:26.390,0,altar
