gEDGE-1,imagenet_image_classification,raspi-1,dumbbell,2.354323148727417,0.2345844805240631,0.1489845427718816,0.2763068086266939,0.021662276917069366,0.849,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:32.236,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.6436021327972412,0.7330506443977356,0.44692465419192134,0.8634283208453895,0.030420987538453216,0.849,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:34.639,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.6807925701141357,0.7487696409225464,0.45592162270319414,0.8809054599088781,0.030937785497510195,0.85,0.052,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:36.431,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.6985430717468262,0.6564690470695496,0.4004229893392611,0.7714089859806693,0.029436992697852927,0.851,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:38.266,0,cat
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,1.684325933456421,0.6266040205955505,0.3838674800431951,0.7380494942232633,0.029685465863126943,0.849,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:40.097,0,cat
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,1.7512118816375732,0.21637670695781708,0.1417061621179436,0.25486066779483757,0.028551656441049598,0.849,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:41.943,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.6880757808685303,0.6130924224853516,0.37430958902447664,0.7195920451706005,0.029027132878352808,0.852,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:43.797,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.6685633659362793,0.46551039814949036,0.2888125950811074,0.5476592919405769,0.02996589822163784,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:45.632,0,cat
EDGE-1,imagenet_image_classification,raspi-1,Angora,1.7394373416900635,0.3142124116420746,0.19834094622766288,0.36966166075538187,0.0270202316999439,0.85,0.047,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:47.371,0,cat
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,1.7786123752593994,0.24571387469768524,0.15932595519656034,0.2894156356863195,0.029236274706801207,0.849,0.052,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:49.227,0,cat
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,1.714388370513916,0.8331218957901001,0.5032121112392021,0.9778426006926058,0.028581621785798424,0.852,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:51.302,0,cat
EDGE-1,imagenet_image_classification,raspi-1,groenendael,2.7061219215393066,0.3069281578063965,0.18996905393992747,0.3610919503604665,0.018846157519388475,0.85,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:53.294,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.7097060680389404,0.5924903750419617,0.3632642094753691,0.6978685218397664,0.028659897110971694,0.849,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:56.074,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.724280595779419,0.4985634982585907,0.307771446323231,0.5865452920689302,0.028997600577531712,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:57.926,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.7338299751281738,0.4028981924057007,0.25168846310217746,0.47511579293125084,0.02826113327310405,0.848,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:54:59.953,0,cat
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,1.7473523616790771,0.38612377643585205,0.24143899360652576,0.45426326639512005,0.028614720817931465,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:02.038,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.7078957557678223,0.5732591152191162,0.35174564496577015,0.6736299826311589,0.029861307300381352,0.851,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:03.870,0,cat
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,1.6689703464508057,0.8827741146087646,0.5152788814098631,1.0,0.030557762819726206,0.85,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:05.698,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.822171926498413,0.20825810730457306,0.13580630816703587,0.24472163020513873,0.02689098612893303,0.851,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:07.438,0,cat
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,1.7398762702941895,0.5341658592224121,0.327927441830825,0.6276919614834455,0.028162922178204527,0.851,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:09.382,0,cat
EDGE-1,imagenet_image_classification,raspi-1,quilt,1.7865242958068848,0.26205530762672424,0.1681438333570778,0.30830036191379323,0.027987304800362354,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:11.231,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.714116096496582,0.77535080909729,0.47091899907340456,0.9132518363925678,0.02858616175424131,0.849,0.049,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:13.171,0,cat
EDGE-1,imagenet_image_classification,raspi-1,lynx,1.7227330207824707,0.2227802872657776,0.1456952971906812,0.2617864715226529,0.029604122858709492,0.851,0.051,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:15.183,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,1.7004694938659668,0.44799119234085083,0.27853644657322435,0.5276692489291529,0.02940364421729583,0.849,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:16.976,0,cat
EDGE-1,imagenet_image_classification,raspi-1,tabby,1.6745762825012207,0.7977168560028076,0.4841743591101138,0.9384904188268325,0.02985829939339509,0.85,0.05,550e8400-e29b-41d4-a716-446655440000,03-04-2023 15:13:05,2024-09-24 19:55:18.802,0,cat
